identifier,display_name,relative_path,deps
5.0.0_pre.0 edwards/EdwardsPoint/VartimeMultiscalarMul/optional_multiscalar_mul,optional_multiscalar_mul,src/ristretto.rs,core https:/github.com/rust_lang/rust/library/core collect/traits/iter/IntoIterator; 5.0.0_pre.0 backend/straus_optional_multiscalar_mul; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/by_ref; 5.0.0_pre.0 traits/VartimePrecomputedMultiscalarMul; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/size_hint; 5.0.0_pre.0 backend/pippenger_optional_multiscalar_mul; core https:/github.com/rust_lang/rust/library/core borrow/Borrow
5.0.0_pre.0 backend/vartime_double_base_mul,vartime_double_base_mul,src/backend/mod.rs,5.0.0_pre.0 vartime_double_base/scalar_mul/serial/backend/mul; 5.0.0_pre.0 backend/get_selected_backend
5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_sub_loop2_invariant,lemma_sub_loop2_invariant,src/backend/serial/u64/scalar_lemmas.rs,power2/arithmetic/pow2; 5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_old_carry; 5.0.0_pre.0 scalar_specs/u64/serial/backend/seq_u64_to_nat
5.0.0_pre.0 field_lemmas/u64/serial/backend/carry_val,carry_val,src/backend/serial/u64/field_lemmas.rs,5.0.0_pre.0 field_lemmas/u64/serial/backend/c4_val
5.0.0_pre.0 field_verus/u64/serial/backend/FieldElement51/square,square,src/backend/serial/u64/field_verus.rs,5.0.0_pre.0 field_lemmas/u64/serial/backend/as_nat; power/arithmetic/pow; power2/arithmetic/lemma2_to64; 5.0.0_pre.0 field_lemmas/u64/serial/backend/p; 5.0.0_pre.0 field_verus/u64/serial/backend/FieldElement51/pow2k
power2/arithmetic/lemma_pow2_unfold,lemma_pow2_unfold,src/backend/serial/u64/common_verus.rs,
5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/to_bytes,to_bytes,src/scalar.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/bytes_to_nat; 5.0.0_pre.0 scalar_specs/u64/serial/backend/to_nat
5.0.0_pre.0 ristretto/Neg/neg,neg,src/ristretto.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/Neg
div_mod/arithmetic/lemma_fundamental_div_mod,lemma_fundamental_div_mod,src/backend/serial/u64/scalar_lemmas.rs,
div_mod/arithmetic/lemma_small_mod,lemma_small_mod,src/backend/serial/u64/scalar_lemmas.rs,
5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_52_52,lemma_52_52,src/backend/serial/u64/scalar_lemmas.rs,
5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/montgomery_square,montgomery_square,src/scalar.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/to_nat; 5.0.0_pre.0 scalar_specs/u64/serial/backend/group_order; 5.0.0_pre.0 scalar_specs/u64/serial/backend/limbs_bounded; 5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/montgomery_reduce; 5.0.0_pre.0 scalar_specs/u64/serial/backend/montgomery_radix; 5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/square_internal
5.0.0_pre.0 field/FieldElement51/ConstantTimeEq/ct_eq,ct_eq,src/field.rs,5.0.0_pre.0 field/u64/serial/backend/FieldElement51/to_bytes; ConstantTimeEq/ct_eq
5.0.0_pre.0 curve_models/serial/backend/ProjectiveNielsPoint/Debug/fmt,fmt,src/backend/serial/curve_models/mod.rs,
5.0.0_pre.0 field/u64/serial/backend/FieldElement51/SubAssign/sub_assign,sub_assign,src/backend/serial/u64/field.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/Sub
5.0.0_pre.0 edwards/CompressedEdwardsY/Identity/identity,identity,src/edwards.rs,core https:/github.com/rust_lang/rust/library/core default/Default
5.0.0_pre.0 ristretto/RistrettoBasepointTable/create,create,src/ristretto.rs,5.0.0_pre.0 edwards/EdwardsBasepointTable/BasepointTable/create
5.0.0_pre.0 ristretto/Mul/mul,mul,src/ristretto.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/Mul
5.0.0_pre.0 scalar_specs/u64/serial/backend/to_nat,to_nat,src/backend/serial/u64/scalar_lemmas.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/seq_to_nat
core https:/github.com/rust_lang/rust/library/core num/wrapping_sub,wrapping_sub,src/backend/serial/u64/scalar.rs,
5.0.0_pre.0 curve_models/serial/backend/ProjectivePoint/double,double,src/backend/serial/scalar_mul/straus.rs,5.0.0_pre.0 field/u64/serial/backend/FieldElement51/square2; core https:/github.com/rust_lang/rust/library/core arith/ops/Add; 5.0.0_pre.0 field/u64/serial/backend/FieldElement51/square
mul/arithmetic/lemma_mul_is_distributive_sub,lemma_mul_is_distributive_sub,src/backend/serial/u64/scalar_lemmas.rs,
core https:/github.com/rust_lang/rust/library/core arith/ops/MulAssign,MulAssign,src/ristretto.rs,
5.0.0_pre.0 top_half,top_half,src/scalar.rs,5.0.0_pre.0 bot_half
5.0.0_pre.0 ristretto/RistrettoPoint/MultiscalarMul/multiscalar_mul,multiscalar_mul,src/ristretto.rs,core https:/github.com/rust_lang/rust/library/core borrow/Borrow; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/map; 5.0.0_pre.0 traits/VartimeMultiscalarMul; 5.0.0_pre.0 edwards/EdwardsPoint/MultiscalarMul/multiscalar_mul; core https:/github.com/rust_lang/rust/library/core collect/traits/iter/IntoIterator
div_mod/arithmetic/lemma_div_denominator,lemma_div_denominator,src/backend/serial/u64/common_verus.rs,
5.0.0_pre.0 edwards/EdwardsPoint/as_projective,as_projective,src/edwards.rs,
core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator,Iterator,src/ristretto.rs,
5.0.0_pre.0 curve_models/serial/backend/ProjectiveNielsPoint/Identity/identity,identity,src/backend/serial/curve_models/mod.rs,core https:/github.com/rust_lang/rust/library/core default/Default
5.0.0_pre.0 common_verus/u64/serial/backend/pow2_le_max64,pow2_le_max64,src/backend/serial/u64/common_verus.rs,power2/arithmetic/lemma2_to64; power2/arithmetic/pow2; power2/arithmetic/lemma2_to64_rest
5.0.0_pre.0 common_verus/u64/serial/backend/lemma_mod_sum_factor,lemma_mod_sum_factor,src/backend/serial/u64/field_lemmas.rs,div_mod/arithmetic/lemma_add_mod_noop; div_mod/arithmetic/lemma_mod_multiples_basic; div_mod/arithmetic/lemma_mod_twice
5.0.0_pre.0 scalar_specs/u64/serial/backend/to_scalar,to_scalar,src/backend/serial/u64/scalar_specs.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/to_nat; 5.0.0_pre.0 scalar_specs/u64/serial/backend/group_order
5.0.0_pre.0 edwards/EdwardsPoint/Default/default,default,src/edwards.rs,5.0.0_pre.0 edwards/EdwardsPoint/Identity/identity; 5.0.0_pre.0 traits/ValidityCheck
core https:/github.com/rust_lang/rust/library/core empty/sources/iter/empty,empty,src/traits.rs,
5.0.0_pre.0 scalar_specs/u64/serial/backend/bytes_to_nat,bytes_to_nat,src/backend/serial/u64/scalar.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/bytes_to_nat_rec
5.0.0_pre.0 edwards/EdwardsPoint/MultiscalarMul/multiscalar_mul,multiscalar_mul,src/ristretto.rs,core https:/github.com/rust_lang/rust/library/core collect/traits/iter/IntoIterator; core https:/github.com/rust_lang/rust/library/core borrow/Borrow; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/by_ref; 5.0.0_pre.0 traits/VartimeMultiscalarMul; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/size_hint; 5.0.0_pre.0 backend/straus_multiscalar_mul
5.0.0_pre.0 ristretto/CompressedRistretto/Debug/fmt,fmt,src/ristretto.rs,core https:/github.com/rust_lang/rust/library/core fmt/Debug; 5.0.0_pre.0 ristretto/CompressedRistretto/as_bytes
core https:/github.com/rust_lang/rust/library/core convert/Into/into,into,src/field.rs,
bits/low_bits_mask,low_bits_mask,src/backend/serial/u64/common_verus.rs,
div_mod/arithmetic/lemma_mod_multiples_basic,lemma_mod_multiples_basic,src/backend/serial/u64/common_verus.rs,
5.0.0_pre.0 scalar/Scalar/ConditionallySelectable/conditional_select,conditional_select,src/scalar.rs,core https:/github.com/rust_lang/rust/library/core accum/traits/iter/Product; core https:/github.com/rust_lang/rust/library/core borrow/Borrow; ConditionallySelectable/conditional_select
5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_seq_u64_to_nat_subrange_extend,lemma_seq_u64_to_nat_subrange_extend,src/backend/serial/u64/scalar_lemmas.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/seq_to_nat; power2/arithmetic/pow2; 5.0.0_pre.0 scalar_specs/u64/serial/backend/seq_u64_to_nat; seq_lib/Seq/map
5.0.0_pre.0 montgomery/MontgomeryPoint/mul_clamped,mul_clamped,src/montgomery.rs,5.0.0_pre.0 scalar/clamp_integer
5.0.0_pre.0 scalar/Scalar/batch_invert,batch_invert,src/scalar.rs,core https:/github.com/rust_lang/rust/library/core slice/len; 5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/montgomery_mul; 5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/from_montgomery; 5.0.0_pre.0 scalar/Scalar/unpack; 5.0.0_pre.0 scalar/Scalar52/montgomery_invert; 5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/as_montgomery; core https:/github.com/rust_lang/rust/library/core slice/iter_mut; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/zip; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/rev; core https:/github.com/rust_lang/rust/library/core slice/iter; 5.0.0_pre.0 scalar/Scalar52/pack
5.0.0_pre.0 ristretto/RistrettoPoint/random,random,src/ristretto.rs,CryptoRng; core https:/github.com/rust_lang/rust/library/core result/Result/map_err; core https:/github.com/rust_lang/rust/library/core marker/Sized; core https:/github.com/rust_lang/rust/library/core result/Result/expect; 5.0.0_pre.0 ristretto/RistrettoPoint/try_from_rng
5.0.0_pre.0 montgomery/MontgomeryPoint/ConditionallySelectable/conditional_select,conditional_select,src/montgomery.rs,ConditionallySelectable/conditional_select; core https:/github.com/rust_lang/rust/library/core cmp/PartialEq
5.0.0_pre.0 montgomery/ProjectivePoint/ConditionallySelectable/conditional_select,conditional_select,src/montgomery.rs,5.0.0_pre.0 field/u64/serial/backend/FieldElement51/ConditionallySelectable/conditional_select
5.0.0_pre.0 ristretto/RistrettoPoint/AddAssign/add_assign,add_assign,src/ristretto.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/Sub
5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/Debug/fmt,fmt,src/backend/serial/u64/scalar.rs,core https:/github.com/rust_lang/rust/library/core index/ops/Index
core https:/github.com/rust_lang/rust/library/core cmp/PartialEq,PartialEq,src/field.rs,
5.0.0_pre.0 edwards/CompressedEdwardsY/PartialEq/eq,eq,src/edwards.rs,5.0.0_pre.0 edwards/CompressedEdwardsY/ConstantTimeEq/ct_eq; core https:/github.com/rust_lang/rust/library/core convert/Into/into; core https:/github.com/rust_lang/rust/library/core fmt/Debug
5.0.0_pre.0 scalar/Scalar/bits_le,bits_le,src/scalar.rs,core https:/github.com/rust_lang/rust/library/core double_ended/traits/iter/DoubleEndedIterator; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/map
5.0.0_pre.0 bot_half,bot_half,src/scalar.rs,
5.0.0_pre.0 field_verus/u64/serial/backend/FieldElement51/negate,negate,src/backend/serial/u64/field_verus.rs,power2/arithmetic/pow2; mul/arithmetic/lemma_mul_is_distributive_sub; power2/arithmetic/lemma_pow2_adds; 5.0.0_pre.0 field_lemmas/u64/serial/backend/as_nat; 5.0.0_pre.0 field_lemmas/u64/serial/backend/lemma_as_nat_sub; 5.0.0_pre.0 common_verus/u64/serial/backend/lemma_shr_le_u64; 5.0.0_pre.0 field_verus/u64/serial/backend/FieldElement51/reduce; 5.0.0_pre.0 common_verus/u64/serial/backend/shift_is_pow2; div_mod/arithmetic/lemma_mod_multiples_basic; 5.0.0_pre.0 field_lemmas/u64/serial/backend/p; power2/arithmetic/lemma2_to64_rest
5.0.0_pre.0 edwards/EdwardsPoint/mul_base_clamped,mul_base_clamped,src/edwards.rs,5.0.0_pre.0 edwards/EdwardsPoint/mul_base; 5.0.0_pre.0 traits/MultiscalarMul; 5.0.0_pre.0 scalar/clamp_integer
5.0.0_pre.0 scalar/Scalar/from_bytes_mod_order_wide,from_bytes_mod_order_wide,src/scalar.rs,5.0.0_pre.0 scalar/Scalar52/pack; 5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/from_bytes_wide
ConstantTimeEq/ct_eq,ct_eq,src/scalar.rs,
5.0.0_pre.0 curve_models/serial/backend/AffineNielsPoint/Debug/fmt,fmt,src/backend/serial/curve_models/mod.rs,core https:/github.com/rust_lang/rust/library/core fmt/Debug
std https:/github.com/rust_lang/rust/library/std env/var,var,build.rs,
5.0.0_pre.0 field_lemmas/u64/serial/backend/as_nat_squared,as_nat_squared,src/backend/serial/u64/field_lemmas.rs,mul/arithmetic/lemma_mul_is_distributive_add; 5.0.0_pre.0 common_verus/u64/serial/backend/mul_5_terms_other_way; 5.0.0_pre.0 common_verus/u64/serial/backend/mul_v0_and_reorder; 5.0.0_pre.0 field_lemmas/u64/serial/backend/p; power2/arithmetic/pow2; power2/arithmetic/lemma_pow2_adds; 5.0.0_pre.0 field_lemmas/u64/serial/backend/as_nat; 5.0.0_pre.0 common_verus/u64/serial/backend/mul_si_vi_and_reorder; 5.0.0_pre.0 field_lemmas/u64/serial/backend/pow255_gt_19; mul/arithmetic/lemma_mul_is_associative; 5.0.0_pre.0 common_verus/u64/serial/backend/lemma_mod_sum_factor
5.0.0_pre.0 curve_models/serial/backend/Neg/neg,neg,src/backend/serial/curve_models/mod.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/Neg; core https:/github.com/rust_lang/rust/library/core fmt/Debug
core https:/github.com/rust_lang/rust/library/core array/Hash/hash,hash,src/montgomery.rs,
5.0.0_pre.0 field_lemmas/u64/serial/backend/term_product_bounds,term_product_bounds,src/backend/serial/u64/field_lemmas.rs,5.0.0_pre.0 common_verus/u64/serial/backend/lemma_m; mul/arithmetic/lemma_mul_is_associative
5.0.0_pre.0 field_lemmas/u64/serial/backend/lemma_cast_then_mod_51,lemma_cast_then_mod_51,src/backend/serial/u64/field_lemmas.rs,power2/arithmetic/lemma2_to64_rest; power2/arithmetic/pow2
RngCore,RngCore,src/edwards.rs,
div_mod/arithmetic/lemma_div_is_ordered,lemma_div_is_ordered,src/backend/serial/u64/field_lemmas.rs,
5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/IndexMut/index_mut,index_mut,src/backend/serial/u64/scalar.rs,
core https:/github.com/rust_lang/rust/library/core map/adapters/iter/Map/Iterator/next,next,src/backend/serial/scalar_mul/pippenger.rs,
5.0.0_pre.0 common_verus/u64/serial/backend/lemma_two_factoring,lemma_two_factoring,src/backend/serial/u64/field_lemmas.rs,mul/arithmetic/lemma_mul_is_associative; power2/arithmetic/lemma_pow2_adds; power2/arithmetic/pow2
5.0.0_pre.0 ristretto/RistrettoPoint/from_uniform_bytes,from_uniform_bytes,src/ristretto.rs,5.0.0_pre.0 field/u64/serial/backend/FieldElement51/from_bytes; 5.0.0_pre.0 ristretto/RistrettoPoint/elligator_ristretto_flavor; core https:/github.com/rust_lang/rust/library/core slice/copy_from_slice; 5.0.0_pre.0 traits/Identity
5.0.0_pre.0 edwards/EdwardsPoint/as_projective_niels,as_projective_niels,src/window.rs,
5.0.0_pre.0 curve_models/serial/backend/Add/add,add,src/backend/serial/curve_models/mod.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/Sub
5.0.0_pre.0 common_verus/u64/serial/backend/shr_decomposition,shr_decomposition,src/backend/serial/u64/common_verus.rs,div_mod/arithmetic/lemma_div_denominator; power2/arithmetic/lemma_pow2_pos; power2/arithmetic/lemma_pow2_strictly_increases; 5.0.0_pre.0 common_verus/u64/serial/backend/shr_zero_is_id; power2/arithmetic/pow2; power2/arithmetic/lemma_pow2_adds; power2/arithmetic/lemma2_to64_rest
5.0.0_pre.0 scalar/Scalar52/montgomery_invert,montgomery_invert,src/scalar.rs,5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/montgomery_square; 5.0.0_pre.0 scalar/u64/serial/backend/Scalar52/montgomery_mul
5.0.0_pre.0 scalar/Scalar/Product/product,product,src/scalar.rs,core https:/github.com/rust_lang/rust/library/core borrow/Borrow; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/fold; core https:/github.com/rust_lang/rust/library/core accum/traits/iter/Sum; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator
5.0.0_pre.0 scalar/Scalar/non_adjacent_form,non_adjacent_form,src/scalar.rs,core https:/github.com/rust_lang/rust/library/core num/wrapping_sub; 5.0.0_pre.0 scalar/read_le_u64_into
5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_nine_limbs_equals_slice128_to_nat,lemma_nine_limbs_equals_slice128_to_nat,src/backend/serial/u64/scalar_lemmas.rs,5.0.0_pre.0 scalar_specs/u64/serial/backend/slice128_to_nat; 5.0.0_pre.0 scalar_specs/u64/serial/backend/nine_limbs_to_nat_aux
5.0.0_pre.0 scalar_lemmas/u64/serial/backend/lemma_rr_limbs_bounded,lemma_rr_limbs_bounded,src/backend/serial/u64/scalar_lemmas.rs,
5.0.0_pre.0 common_verus/u64/serial/backend/shr_nonincreasing,shr_nonincreasing,src/backend/serial/u64/common_verus.rs,5.0.0_pre.0 common_verus/u64/serial/backend/lemma_shr_le_u64; 5.0.0_pre.0 common_verus/u64/serial/backend/shr_decomposition
5.0.0_pre.0 vartime_double_base/scalar_mul/serial/backend/mul,mul,src/backend/mod.rs,core https:/github.com/rust_lang/rust/library/core impls/cmp/Ord/cmp; 5.0.0_pre.0 scalar/Scalar/non_adjacent_form; 5.0.0_pre.0 window/NafLookupTable5/select; 5.0.0_pre.0 curve_models/serial/backend/ProjectivePoint/as_extended; 5.0.0_pre.0 curve_models/serial/backend/CompletedPoint/as_extended; 5.0.0_pre.0 curve_models/serial/backend/CompletedPoint/as_projective; 5.0.0_pre.0 curve_models/serial/backend/ProjectivePoint/Identity/identity; core https:/github.com/rust_lang/rust/library/core iterator/traits/iter/Iterator/rev; 5.0.0_pre.0 window/NafLookupTable5/From/from; 5.0.0_pre.0 window/NafLookupTable8/select; 5.0.0_pre.0 curve_models/serial/backend/ProjectivePoint/double
5.0.0_pre.0 field/u64/serial/backend/FieldElement51/AddAssign/add_assign,add_assign,src/backend/serial/u64/field.rs,core https:/github.com/rust_lang/rust/library/core arith/ops/Add
